1,2,3,4,5,6,7
162,24,26,1001,5.81,0,0
144,23,27,1001,0.89,0,0
128,24,28,1000,1.79,0,0
140,24,28,1000,3.58,0,0
133,24,28,1000,5.37,0,0
122,24,28,999,0.89,0,0
164,24,28,999,1.78,0,0
155,24,28,999,2.67,0,0
170,23,27,1000,4.46,0,0
164,23,26,1000,1.79,0,0
187,23,25,1001,0.89,0,0
187,23,25,1001,1.78,0,0
198,23,24,1001,1.79,0,0
202,23,24,1001,2.68,0,0
215,23,24,1001,4.47,0,0
195,23,24,1001,0.89,0,0
195,23,23,1001,0.89,0,0
245,23,23,1001,0.89,0,0
224,22,23,1001,1.79,0,0
220,23,24,1002,4.92,0,0
244,23,25,1002,8.94,0,0
238,22,26,1003,12.96,0,0
140,19,27,1003,16.98,0,0
72,19,29,1003,20.11,0,0
47,16,31,1002,4.02,0,0
30,16,32,1002,3.13,0,0
26,15,33,1002,4.92,0,0
25,15,34,1001,3.13,0,0
19,14,34,1001,1.79,0,0
26,15,34,1001,1.79,0,0
23,15,34,1000,2.68,0,0
30,15,33,1001,1.79,0,0
44,18,31,1001,4.92,0,0
46,17,31,1002,8.94,0,0
44,18,31,1002,13.86,0,0
46,18,30,1002,17.88,0,0
56,18,29,1003,21.9,0,0
72,19,26,1003,1.79,0,0
96,20,24,1003,0.89,0,0
108,20,23,1004,1.79,0,0
104,21,23,1003,0.89,0,0
74,20,23,1004,0.89,0,0
85,19,22,1004,4.02,0,0
55,19,22,1005,7.15,0,0
48,20,25,1005,8.94,0,0
46,19,27,1005,10.73,0,0
47,17,29,1005,12.52,0,0
36,16,31,1005,0.89,0,0
42,16,31,1004,1.79,0,0
36,16,33,1004,0.89,0,0
37,15,33,1003,1.79,0,0
40,13,34,1003,4.92,0,0
52,14,35,1002,3.13,0,0
71,16,34,1002,1.79,0,0
63,21,34,1002,5.81,0,0
88,21,33,1002,8.94,0,0
96,21,32,1002,12.07,0,0
73,16,32,1002,16.09,0,0
63,18,31,1003,20.11,0,0
61,18,30,1003,25.03,0,0
57,18,30,1002,29.05,0,0
65,19,29,1002,33.07,0,0
82,19,28,1001,36.2,0,0
86,19,28,1001,40.22,0,0
89,18,27,1001,43.35,0,0
67,17,27,1001,46.48,0,0
79,17,26,1001,49.61,0,0
95,18,26,1001,52.74,0,0
112,18,26,1000,55.87,0,0
105,18,27,1000,59,0,0
119,19,27,1000,62.13,0,0
134,19,27,1000,63.92,0,0
133,20,28,1000,65.71,0,0
144,19,29,1000,67.5,0,0
165,20,28,999,3.13,0,0
153,20,28,999,4.02,0,0
142,21,28,999,7.15,0,0
141,20,28,998,1.79,0,0
139,20,28,998,3.58,0,0
152,20,28,998,5.37,0,0
160,20,28,998,7.16,0,0
145,21,26,998,0.89,0,0
132,21,25,998,0.89,0,0
141,21,25,998,0.89,0,0
145,21,24,998,0.89,0,0
152,21,24,998,1.34,0,0
173,21,23,998,2.23,0,0
199,20,24,998,3.12,0,0
193,21,23,998,0.89,0,0
193,20,23,998,0.89,0,0
185,21,23,998,1.78,0,0
184,21,23,998,2.67,0,0
178,21,24,998,3.56,0,0
145,21,26,998,0.89,0,0
142,22,28,998,1.79,0,0
158,22,30,998,0.89,0,0
173,21,30,997,1.79,0,0
164,21,32,997,1.79,0,0
180,23,33,996,3.58,0,0
181,22,32,996,4.92,0,0
172,22,32,995,9.84,0,0
171,22,32,995,13.86,0,0
167,23,32,995,18.78,0,0
170,22,31,995,23.7,0,0
174,22,30,995,26.83,0,0
171,22,29,995,28.62,0,0
188,22,28,996,29.51,0,0
179,21,29,996,34.43,0,0
121,17,25,996,4.92,0,0
66,17,24,995,1.79,0,0
54,19,24,995,3.13,0,0
56,20,24,995,1.79,0,1
87,20,24,994,0.89,0,2
48,19,20,996,7.15,0,3
42,19,20,997,12.07,0,0
44,18,20,997,16.09,0,0
31,19,21,997,3.13,0,0
12,18,23,998,4.02,0,0
10,16,25,998,8.04,0,0
11,11,26,998,16.09,0,0
11,10,27,998,24.14,0,0
16,10,28,997,29.95,0,0
9,11,28,997,35.76,0,0
16,9,29,996,4.02,0,0
17,10,30,996,4.92,0,0
16,10,30,996,3.13,0,0
12,10,30,995,3.13,0,0
21,12,28,996,4.02,0,0
20,11,27,996,8.04,0,0
22,14,25,997,9.83,0,0
19,14,25,998,11.62,0,0
23,13,26,998,14.75,0,0
28,14,25,999,7.15,0,0
21,16,21,998,1.79,0,1
22,17,21,998,0.89,0,0
31,16,19,998,1.79,0,0
37,17,19,998,2.68,0,0
38,17,19,998,0.89,0,0
32,17,18,998,1.78,0,0
27,18,20,998,1.79,0,0
40,17,22,998,0.89,0,0
37,18,24,999,1.78,0,0
32,17,27,998,1.79,0,0
26,14,29,998,4.92,0,0
25,14,31,998,5.81,0,0
18,14,31,998,9.83,0,0
23,13,32,997,16.98,0,0
14,15,33,997,24.13,0,0
12,13,32,998,31.28,0,0
16,13,32,998,38.43,0,0
7,13,31,999,44.24,0,0
9,12,31,999,51.39,0,0
12,13,29,1000,56.31,0,0
16,14,26,1001,60.33,0,0
17,13,25,1002,62.12,0,0
17,13,25,1003,0.89,0,0
28,15,24,1003,1.79,0,0
18,14,22,1003,4.92,0,0
22,15,22,1003,1.79,0,0
34,15,20,1004,3.13,0,0
41,14,21,1004,0.89,0,0
21,14,21,1004,0.89,0,0
28,15,19,1005,4.02,0,0
25,16,20,1005,7.15,0,0
19,16,23,1006,10.28,0,0
14,15,25,1006,12.07,0,0
23,16,27,1006,1.79,0,0
18,15,29,1006,1.79,0,0
18,14,31,1006,3.13,0,0
12,16,33,1005,4.92,0,0
17,16,34,1004,3.13,0,0
14,14,34,1004,1.79,0,0
23,14,35,1003,1.79,0,0
18,15,35,1003,5.81,0,0
19,15,33,1003,10.73,0,0
21,14,33,1003,14.75,0,0
18,14,31,1004,17.88,0,0
23,15,29,1004,19.67,0,0
25,16,28,1005,21.46,0,0
29,16,26,1005,22.35,0,0
28,17,25,1006,23.24,0,0
42,17,25,1006,0.89,0,0
53,18,25,1006,1.79,0,0
57,18,24,1006,3.58,0,0
62,19,24,1006,5.37,0,0
80,19,24,1006,0.89,0,0
100,19,24,1006,3.13,0,0
93,18,24,1007,6.26,0,0
82,18,24,1007,8.05,0,0
79,19,26,1008,9.84,0,0
83,19,27,1008,11.63,0,0
75,20,29,1008,1.79,0,0
88,19,29,1008,1.79,0,0
90,20,30,1007,0.89,0,0
90,20,31,1006,2.68,0,0
79,19,32,1006,1.79,0,0
89,21,31,1005,6.71,0,0
87,20,30,1005,10.73,0,0
91,20,31,1006,13.86,0,0
73,19,30,1006,16.99,0,0
66,19,29,1005,20.12,0,0
72,20,27,1006,21.01,0,0
117,21,26,1007,0.45,0,0
111,21,26,1008,3.13,0,0
125,19,26,1008,7.15,0,0
146,22,25,1008,10.28,0,0
171,22,24,1008,12.07,0,0
185,22,23,1008,12.96,0,0
296,22,23,1008,0.89,0,0
275,22,23,1008,1.78,0,0
288,22,23,1008,0.89,0,0
298,23,23,1008,0.45,0,0
274,22,24,1008,1.34,0,0
281,22,24,1009,3.13,0,0
280,23,25,1009,6.26,0,0
249,23,27,1009,9.39,0,0
239,23,28,1008,11.18,0,0
218,23,30,1008,1.79,0,0
197,23,31,1007,4.02,0,0
154,22,32,1007,8.04,0,0
130,22,32,1006,12.96,0,0
122,21,32,1006,16.98,0,0
125,20,32,1005,21,0,0
118,22,31,1006,24.13,0,0
153,22,30,1007,27.26,0,0
132,21,29,1007,30.39,0,0
91,20,28,1008,33.52,0,0
102,19,27,1008,37.54,0,0
113,20,26,1008,40.67,0,0
112,20,26,1009,44.69,0,0
96,21,25,1009,47.82,0,0
107,22,24,1009,50.95,0,0
118,22,24,1009,0.89,0,0
105,22,24,1009,1.79,0,0
104,22,24,1009,0.89,0,0
107,22,23,1008,3.13,0,0
127,22,24,1009,4.92,0,0
128,22,25,1009,8.05,0,0
111,22,26,1009,11.18,0,0
126,22,26,1009,12.97,0,0
109,21,27,1009,16.1,0,0
108,21,29,1009,1.79,0,0
122,22,30,1008,3.13,0,0
112,21,30,1008,6.26,0,0
112,21,30,1008,8.05,0,0
100,21,30,1007,11.18,0,0
109,21,30,1006,14.31,0,0
99,20,30,1006,17.44,0,0
92,21,28,1006,20.57,0,0
113,21,27,1006,21.46,0,0
117,21,27,1006,0.89,0,0
117,22,27,1007,3.13,0,0
112,23,26,1008,4.92,0,0
120,23,26,1006,9.84,0,1
116,22,25,1006,13.86,0,2
87,22,24,1007,16.99,0,0
95,22,24,1006,20.12,0,0
92,22,24,1006,23.25,0,0
89,22,24,1006,25.04,0,0
102,22,23,1006,28.17,0,0
99,21,24,1006,31.3,0,0
97,22,24,1006,33.09,0,0
92,22,26,1006,34.88,0,0
91,22,27,1006,38.01,0,0
95,22,29,1006,1.79,0,0
95,22,29,1006,3.13,0,0
102,21,29,1005,0.89,0,0
103,21,31,1005,1.79,0,0
101,21,32,1004,4.92,0,0
89,22,32,1004,8.05,0,0
87,22,32,1004,11.18,0,0
84,21,31,1003,14.31,0,0
91,22,29,1004,17.44,0,0
91,22,28,1004,19.23,0,0
97,23,28,1005,22.36,0,0
93,23,27,1005,26.38,0,0
81,23,26,1005,29.51,0,0
80,22,25,1005,32.64,0,0
77,22,25,1005,34.43,0,0
80,21,24,1005,0.89,0,0
82,21,24,1005,1.78,0,0
85,21,23,1005,0.89,0,0
78,21,24,1006,1.79,0,0
90,21,24,1006,0.89,0,0
86,22,25,1006,1.79,0,0
94,22,26,1006,3.58,0,0
95,23,26,1006,5.37,0,0
125,23,27,1007,7.16,0,0
131,23,28,1007,0.89,0,0
135,23,30,1006,1.79,0,0
144,24,30,1005,0.89,0,0
144,23,30,1005,1.79,0,0
133,23,31,1004,1.79,0,0
132,22,32,1003,3.13,0,0
137,22,32,1003,1.79,0,0
141,23,29,1004,3.13,0,0
133,23,28,1004,1.79,0,1
94,22,27,1005,3.58,0,0
83,19,27,1006,6.71,0,0
71,20,23,1007,13.86,0,0
62,20,22,1008,16.99,0,1
44,20,21,1007,18.78,0,2
39,20,22,1008,20.57,0,3
42,19,21,1006,1.79,0,4
58,19,21,1007,4.02,0,5
59,21,22,1007,8.04,0,0
57,20,22,1007,11.17,0,0
59,20,22,1007,1.79,0,0
52,21,22,1007,3.58,0,0
64,21,23,1007,0.89,0,0
70,22,24,1007,1.79,0,0
66,21,26,1007,0.89,0,0
66,21,27,1007,1.78,0,0
70,21,28,1006,1.79,0,0
83,22,29,1006,3.58,0,0
103,22,29,1005,8.5,0,0
109,22,29,1005,11.63,0,0
91,22,29,1005,15.65,0,0
90,22,28,1005,18.78,0,0
88,21,28,1004,21.91,0,0
97,21,27,1004,25.93,0,1
107,21,26,1004,27.72,0,0
94,21,26,1004,30.85,0,0
74,21,26,1006,32.64,0,0
100,20,25,1006,34.43,0,0
72,19,26,1005,37.56,0,0
78,19,25,1006,39.35,0,0
80,20,23,1005,41.14,0,0
77,20,23,1005,44.27,0,0
86,20,23,1005,47.4,0,0
108,20,22,1005,49.19,0,0
90,20,22,1005,0.89,0,0
73,21,24,1006,1.78,0,0
71,20,25,1006,2.67,0,0
54,20,27,1006,4.46,0,0
52,18,28,1006,5.35,0,0
55,19,29,1006,6.24,0,0
69,19,29,1005,9.37,0,0
70,19,30,1004,3.13,0,0
87,21,30,1003,6.26,0,0
75,19,32,1003,9.39,0,0
84,21,31,1003,12.52,0,0
91,21,30,1003,16.54,0,0
90,21,30,1002,19.67,0,0
92,21,29,1002,22.8,0,0
96,21,28,1003,24.59,0,0
84,19,25,1004,8.94,0,0
37,20,24,1005,7.15,0,1
47,20,22,1004,8.04,0,2
48,20,21,1004,3.13,0,3
63,21,22,1004,1.79,0,0
67,21,22,1004,0.89,0,0
69,21,22,1004,1.79,0,0
71,21,22,1004,0.89,0,0
80,21,22,1004,0.45,0,0
82,21,22,1005,1.79,0,0
93,21,23,1005,3.58,0,0
97,21,24,1005,5.37,0,0
121,21,24,1006,0.89,0,0
137,22,26,1006,1.79,0,0
147,22,27,1005,0.89,0,0
166,22,27,1005,2.68,0,0
181,22,28,1004,3.57,0,0
186,23,27,1004,1.79,0,0
200,23,27,1003,3.58,0,0
75,20,23,1003,9.39,0,1
77,21,24,1003,12.52,0,2
87,20,24,1004,14.31,0,0
61,20,24,1004,16.1,0,0
75,20,24,1005,19.23,0,0
87,21,24,1005,0.89,0,0
93,21,23,1006,1.79,0,0
88,20,23,1006,1.79,0,1
117,19,22,1005,1.79,0,0
77,20,22,1005,3.58,0,0
61,20,22,1005,4.47,0,0
58,20,22,1005,6.26,0,0
54,20,22,1005,8.05,0,0
69,20,21,1006,9.84,0,0
62,20,22,1006,11.63,0,0
64,20,22,1006,14.76,0,0
74,20,23,1006,16.55,0,0
74,20,23,1006,0.89,0,0
69,21,25,1006,1.79,0,0
76,21,26,1006,0.89,0,0
101,22,27,1005,2.68,0,0
119,22,28,1005,1.79,0,0
127,21,29,1004,0.89,0,0
128,21,29,1004,1.78,0,0
128,20,29,1003,2.67,0,0
144,21,28,1003,1.79,0,0
142,21,28,1003,5.81,0,0
134,21,27,1003,8.94,0,0
149,20,27,1003,12.96,0,0
151,21,25,1003,0.89,0,0
160,22,25,1003,1.34,0,0
157,22,24,1004,1.79,0,0
165,22,26,1004,3.13,0,0
181,21,25,1003,7.15,0,0
174,21,24,1003,8.04,0,0
140,21,24,1002,1.79,0,0
126,21,24,1002,0.89,0,0
121,21,23,1003,2.68,0,0
130,22,23,1003,4.47,0,0
131,22,25,1003,0.89,0,0
140,23,26,1003,1.79,0,0
150,22,26,1003,4.92,0,0
117,22,27,1003,4.02,0,0
105,21,28,1003,3.13,0,0
66,21,28,1003,4.92,0,0
62,22,29,1002,8.05,0,0
68,22,29,1002,0.89,0,0
75,22,28,1001,3.13,0,0
73,22,28,1001,4.92,0,0
72,21,29,1001,6.71,0,0
65,22,27,1001,8.5,0,0
79,22,27,1001,11.63,0,0
83,22,25,1001,15.65,0,1
50,21,24,1002,17.44,0,0
44,22,24,1002,0.89,0,0
45,22,24,1002,1.78,0,0
51,21,23,1002,2.67,0,0
57,22,23,1002,3.13,0,1
53,22,23,1002,4.02,0,2
27,22,22,1002,7.15,0,3
21,21,21,1002,10.28,0,5
28,21,21,1002,0.89,0,6
16,21,21,1003,1.78,0,7
10,21,22,1003,1.79,0,8
13,22,22,1003,4.92,0,9
14,22,23,1003,8.05,0,0
11,22,23,1003,11.18,0,0
26,22,24,1003,15.2,0,0
24,22,25,1003,0.89,0,0
21,22,25,1003,4.02,0,0
14,23,24,1002,7.15,0,0
47,23,25,1002,10.28,0,0
58,23,26,1002,13.41,0,0
61,22,26,1002,16.54,0,0
65,22,26,1002,19.67,0,0
56,22,25,1003,21.46,0,0
63,22,23,1003,0.89,0,0
80,22,23,1003,0.89,0,0
84,22,23,1003,1.79,0,0
116,22,23,1003,0.89,0,1
100,22,23,1003,0.89,0,0
107,22,23,1003,0.89,0,0
86,22,23,1003,1.79,0,0
87,22,23,1003,0.89,0,0
89,22,23,1003,0.89,0,0
83,22,23,1003,0.89,0,0
77,23,23,1003,1.78,0,0
65,23,24,1003,1.79,0,0
83,23,24,1003,1.79,0,0
103,23,24,1003,3.58,0,1
90,22,25,1004,5.37,0,2
92,23,25,1004,0.89,0,3
95,23,27,1003,1.78,0,0
111,24,29,1003,3.57,0,0
112,23,28,1002,4.02,0,0
87,23,28,1002,8.04,0,0
88,23,28,1002,13.85,0,0
88,24,28,1001,17.87,0,0
86,23,27,1001,21.89,0,0
78,24,26,1002,25.02,0,0
75,23,25,1002,28.15,0,0
91,23,25,1003,31.28,0,0
91,23,25,1003,33.07,0,0
106,23,25,1003,34.86,0,0
94,23,25,1004,36.65,0,1
118,23,24,1003,39.78,0,0
129,23,24,1003,42.91,0,1
116,23,24,1003,46.04,0,0
119,22,23,1003,49.17,0,0
118,22,23,1003,52.3,0,0
65,22,23,1004,54.09,0,0
59,23,23,1004,55.88,0,0
74,23,24,1004,57.67,0,0
111,23,24,1004,59.46,0,0
146,23,25,1004,61.25,0,0
155,24,26,1004,63.04,0,0
161,24,27,1003,64.83,0,0
170,24,28,1003,0.89,0,0
189,25,28,1002,1.79,0,0
196,25,29,1002,3.58,0,0
203,25,28,1001,6.71,0,0
211,25,28,1001,9.84,0,0
230,25,28,1001,11.63,0,0
256,25,27,1002,13.42,0,0
271,25,27,1002,0.89,0,0
291,25,27,1003,1.79,0,0
271,25,27,1003,3.58,0,0
273,25,26,1003,5.37,0,0
261,25,26,1003,0.89,0,0
296,25,26,1002,0.89,0,0
321,25,26,1002,1.78,0,0
290,25,26,1002,2.67,0,0
288,25,26,1002,0.89,0,0
293,25,26,1003,0.89,0,0
307,25,26,1003,1.78,0,0
335,25,26,1003,2.67,0,0
330,25,26,1004,1.79,0,0
334,26,27,1003,0.89,0,0
334,26,28,1003,1.79,0,0
336,26,29,1003,0.89,0,0
302,26,30,1003,1.79,0,0
308,26,30,1003,0.89,0,0
299,27,31,1002,1.79,0,0
293,27,32,1002,3.58,0,0
269,27,33,1001,5.37,0,0
206,28,32,1001,0.89,0,0
223,28,31,1001,1.79,0,0
235,28,31,1001,3.58,0,0
244,28,30,1002,5.37,0,0
237,27,29,1002,7.16,0,0
277,27,29,1003,8.05,0,0
300,27,29,1003,9.84,0,0
361,27,28,1002,12.97,0,0
325,27,28,1002,16.1,0,0
330,26,27,1002,19.23,0,0
354,26,27,1002,21.02,0,0
321,26,27,1002,22.81,0,0
383,26,27,1003,0.89,0,0
355,26,27,1003,3.13,0,0
354,26,27,1003,0.89,0,0
375,26,28,1003,3.13,0,0
390,26,28,1003,6.26,0,0
376,27,30,1003,9.39,0,0
356,27,31,1003,0.89,0,0
375,27,31,1002,1.79,0,0
337,28,32,1002,4.92,0,0
310,28,32,1000,8.05,0,0
127,24,30,1001,8.05,0,1
38,24,27,1000,11.18,0,0
62,25,28,1000,15.2,0,0
49,24,25,1000,21.01,0,3
59,24,25,1000,24.14,0,5
53,24,24,1000,3.13,0,7
51,23,24,1001,4.92,0,9
23,24,24,1001,3.13,0,10
19,24,24,1000,4.92,0,11
20,23,24,1000,0.89,0,12
32,24,24,1000,1.78,0,0
31,24,24,999,2.67,0,1
40,23,24,999,3.56,0,2
41,23,24,999,1.79,0,3
38,23,24,999,0.89,0,0
31,23,24,999,0.89,0,0
38,23,24,1000,0.89,0,0
57,24,24,1000,1.78,0,0
58,24,25,999,2.67,0,0
64,24,25,999,3.56,0,1
56,24,25,999,1.79,0,0
48,24,25,999,1.79,0,1
41,24,25,999,3.13,0,2
27,24,27,999,6.26,0,0
34,24,28,998,1.79,0,0
29,25,29,998,3.58,0,0
34,25,30,998,5.37,0,0
40,25,29,998,1.79,0,0
40,25,28,998,3.58,0,0
63,25,26,999,4.47,0,0
111,24,25,999,0.89,0,0
118,24,25,999,0.89,0,0
84,24,25,999,1.78,0,0
85,24,24,1000,0.89,0,0
100,23,23,1000,1.79,0,0
102,24,24,1000,0.89,0,0
80,24,24,999,0.89,0,0
73,22,23,1000,0.89,0,0
47,22,22,1000,2.68,0,0
38,23,23,1000,4.47,0,0
39,24,25,1001,0.45,0,0
25,23,26,1001,3.13,0,0
24,23,28,1001,1.79,0,0
22,22,29,1001,3.13,0,0
24,20,30,1001,1.79,0,0
23,20,32,1000,0.89,0,0
30,21,32,1000,1.79,0,0
36,22,33,999,1.79,0,0
45,22,33,999,4.92,0,0
42,22,33,998,8.94,0,0
33,23,33,998,12.07,0,0
35,23,32,998,16.09,0,0
55,24,30,998,19.22,0,0
60,24,29,999,21.01,0,0
60,25,28,1000,22.8,0,0
56,24,28,999,25.93,0,0
70,23,27,1001,33.98,0,1
32,23,24,1002,3.13,0,2
37,23,23,1002,3.13,0,3
39,23,23,1001,1.79,0,0
61,22,23,1001,3.58,0,1
53,22,23,1001,1.79,0,0
48,22,23,1001,5.81,0,0
40,22,23,1001,7.6,0,0
37,22,23,1002,0.89,0,0
42,23,25,1003,1.78,0,0
51,23,27,1003,2.67,0,0
68,24,27,1003,1.79,0,0
77,24,28,1002,3.58,0,0
88,24,28,1002,6.71,0,0
72,24,29,1002,9.84,0,0
65,25,29,1002,13.86,0,0
67,24,29,1002,17.88,0,0
55,24,29,1002,21.01,0,0
62,24,29,1002,24.14,0,0
73,23,29,1002,28.16,0,0
84,23,28,1002,31.29,0,0
90,24,27,1002,32.18,0,0
102,24,27,1003,33.07,0,0
93,24,27,1004,33.96,0,0
99,25,27,1004,34.85,0,0
116,24,27,1004,37.98,0,0
151,23,26,1004,39.77,0,0
171,24,26,1004,42.9,0,0
179,24,25,1004,44.69,0,0
183,24,25,1004,46.48,0,0
190,24,25,1004,48.27,0,0
202,24,25,1004,50.06,0,0
209,24,25,1005,53.19,0,0
226,24,26,1005,54.98,0,0
220,25,27,1005,0.89,0,0
218,25,28,1006,3.13,0,0
201,25,28,1006,4.92,0,0
201,26,30,1006,1.79,0,0
213,25,31,1005,3.58,0,0
210,26,31,1005,1.79,0,0
233,26,31,1004,5.81,0,0
215,26,31,1005,8.94,0,0
184,27,30,1004,12.07,0,0
186,27,30,1004,13.86,0,0
187,27,30,1005,15.65,0,0
209,27,29,1005,17.44,0,0
238,27,28,1006,19.23,0,0
259,27,28,1006,21.02,0,0
269,27,27,1007,0.89,0,0
286,26,27,1006,1.79,0,0
311,26,27,1006,4.92,0,0
306,26,27,1006,0.89,0,0
307,25,26,1006,1.79,0,0
313,25,26,1006,0.89,0,0
300,25,26,1006,1.79,0,0
284,25,26,1006,0.89,0,0
273,25,26,1005,1.79,0,0
264,26,26,1006,3.58,0,0
88,22,23,1007,7.15,0,1
50,22,23,1008,11.17,0,2
49,22,24,1007,4.02,0,3
42,23,24,1007,3.13,0,4
43,23,25,1007,4.92,0,5
32,22,25,1007,12.07,0,6
54,23,24,1006,4.02,0,7
66,23,25,1005,3.13,0,8
50,23,25,1004,6.26,0,9
38,23,25,1005,9.39,0,10
43,23,25,1005,13.41,0,11
56,23,24,1006,18.33,0,12
49,22,23,1006,24.14,0,13
37,22,23,1005,27.27,0,14
41,22,23,1005,30.4,0,15
39,22,22,1006,1.79,0,16
36,21,21,1004,1.79,0,17
41,21,21,1004,4.92,0,18
35,21,21,1003,6.71,0,19
40,21,21,1003,4.02,0,20
36,21,21,1003,7.15,0,21
39,20,21,1002,4.02,0,22
32,21,22,1003,4.02,0,23
27,21,23,1002,8.04,0,0
35,22,26,1002,9.83,0,0
38,22,27,1002,12.96,0,0
35,22,28,1002,16.09,0,0
18,22,29,1001,19.22,0,0
33,23,30,1001,1.79,0,0
30,21,31,1000,2.68,0,0
37,22,31,1000,3.57,0,0
51,22,31,1000,1.79,0,0
54,23,31,999,3.58,0,0
48,23,30,999,6.71,0,0
44,23,28,1000,10.73,0,0
56,23,27,1000,13.86,0,0
57,23,27,1001,17.88,0,0
62,23,26,1002,21.01,0,0
58,23,26,1002,25.03,0,0
61,23,25,1002,0.89,0,0
77,23,24,1003,0.89,0,0
78,24,24,1003,0.89,0,0
86,23,24,1003,1.78,0,0
102,22,23,1003,2.67,0,0
87,23,23,1003,3.56,0,0
72,23,23,1003,3.13,0,0
73,23,25,1003,6.26,0,0
59,23,26,1004,10.28,0,0
64,23,27,1004,14.3,0,0
51,23,29,1004,17.43,0,0
29,22,30,1004,19.22,0,0
38,20,32,1003,1.79,0,0
46,22,32,1003,3.58,0,0
37,21,33,1003,5.37,0,0
20,20,34,1002,6.26,0,0
41,19,35,1002,1.79,0,0
47,23,33,1002,3.13,0,0
82,23,31,1002,4.92,0,0
88,23,31,1002,8.05,0,0
104,24,29,1003,12.07,0,0
59,21,29,1004,3.13,0,0
46,20,31,1003,7.15,0,0
49,20,31,1003,12.07,0,0
46,21,31,1003,16.99,0,0
49,20,30,1003,21.91,0,0
50,21,29,1003,26.83,0,0
66,19,28,1003,30.85,0,0
68,20,26,1003,34.87,0,0
74,20,26,1003,36.66,0,0
75,20,26,1004,39.79,0,0
81,20,25,1004,43.81,0,0
70,20,25,1004,46.94,0,0
85,21,25,1004,50.07,0,0
77,21,23,1004,51.86,0,0
86,21,23,1004,53.65,0,0
101,21,23,1004,55.44,0,0
98,21,22,1004,57.23,0,0
91,21,22,1004,0.89,0,0
108,21,22,1004,0.89,0,0
110,22,24,1005,1.78,0,0
109,22,25,1006,3.57,0,0
119,22,27,1005,1.79,0,0
113,22,28,1005,2.68,0,0
114,23,29,1005,1.79,0,0
106,23,30,1004,0.89,0,0
103,24,31,1004,1.79,0,0
109,23,32,1004,3.58,0,0
114,22,31,1004,7.6,0,0
101,22,31,1004,11.62,0,0
100,22,30,1004,15.64,0,0
117,21,29,1004,20.56,0,0
115,21,28,1004,23.69,0,0
117,21,27,1005,25.48,0,0
101,22,25,1006,0.89,0,0
107,23,24,1006,1.34,0,0
118,23,24,1006,1.79,0,0
138,23,24,1006,3.58,0,0
166,22,24,1006,5.37,0,0
144,23,24,1006,7.16,0,0
146,23,24,1006,8.05,0,0
154,23,23,1006,8.94,0,0
166,23,24,1007,10.73,0,0
190,23,25,1007,12.52,0,0
205,24,26,1007,0.89,0,0
200,24,26,1007,1.79,0,0
178,24,27,1007,3.58,0,0
134,24,29,1007,5.37,0,0
134,24,29,1007,7.16,0,0
144,23,30,1006,10.29,0,0
142,23,30,1006,13.42,0,0
140,23,30,1005,17.44,0,0
132,23,30,1005,21.46,0,0
143,23,30,1005,24.59,0,0
144,22,29,1005,27.72,0,0
175,23,28,1005,30.85,0,0
154,23,27,1006,33.98,0,0
142,22,26,1006,37.11,0,0
119,22,26,1007,40.24,0,0
104,22,25,1007,42.03,0,0
114,22,24,1007,43.82,0,0
112,22,24,1006,46.95,0,0
105,22,24,1008,61.23,0,0
115,23,24,1002,4.92,0,0
107,23,25,1002,8.05,0,0
135,23,27,1002,12.07,0,0
109,24,28,1002,15.2,0,0
98,23,29,1002,1.79,0,0
90,23,31,1001,1.79,0,0
91,22,32,1001,3.58,0,0
84,21,33,1000,1.79,0,0
87,22,34,999,3.58,0,0
75,22,34,999,0.89,0,0
102,21,34,998,1.79,0,0
104,22,33,998,4.92,0,0
92,24,32,998,8.05,0,0
97,24,30,999,11.18,0,0
94,24,29,999,12.97,0,0
92,25,29,1000,14.76,0,0
98,24,28,1001,16.55,0,0
139,24,27,1001,18.34,0,0
194,25,27,1001,21.92,0,0
209,25,26,1001,23.71,0,0
208,24,26,1001,25.5,0,0
211,24,25,1001,27.29,0,0
201,24,25,1002,0.89,0,0
226,25,26,1002,1.78,0,0
214,25,26,1002,1.79,0,0
212,25,27,1003,3.58,0,0
227,25,29,1003,0.89,0,0
217,25,30,1003,1.78,0,0
212,26,31,1003,2.67,0,0
230,26,31,1003,1.79,0,0
202,26,33,1003,0.89,0,0
195,26,33,1002,1.79,0,0
221,26,34,1002,4.92,0,0
201,25,34,1003,8.05,0,0
202,25,31,1003,9.84,0,1
102,21,27,1004,9.83,0,2
34,21,23,1008,17.88,0,4
30,21,21,1008,0.89,0,5
36,21,22,1006,4.92,0,6
42,22,23,1009,3.13,0,7
58,24,28,1007,19.68,0,0
54,24,27,1007,21.47,0,0
70,24,26,1007,0.89,0,0
74,24,25,1007,1.79,0,0
64,24,25,1007,0.89,0,0
82,24,25,1007,1.79,0,0
119,23,24,1007,0.89,0,0
146,22,23,1006,0.89,0,0
121,23,23,1007,1.78,0,0
64,23,23,1007,1.79,0,0
51,24,25,1007,3.58,0,0
61,24,27,1007,0.89,0,0
83,24,29,1007,1.79,0,0
96,25,31,1006,0.89,0,0
80,24,32,1006,1.78,0,0
87,23,34,1006,1.79,0,0
91,24,32,1005,3.58,0,0
103,22,33,1004,12.97,0,0
101,23,33,1003,16.1,0,0
111,24,31,1003,17.89,0,0
108,24,30,1004,19.68,0,0
